회차,세트번호,예측번호,당첨번호,일치개수,일치번호,등수
1044,2,9 10 33 35 36 39,12 17 20 26 28 36 +4,1,36,0
1044,3,9 16 29 33 36 37,12 17 20 26 28 36 +4,1,36,0
1044,4,7 11 13 27 31 33,12 17 20 26 28 36 +4,0,,0
1044,5,2 3 21 24 26 41,12 17 20 26 28 36 +4,1,26,0
1044,6,10 19 33 36 38 43,12 17 20 26 28 36 +4,1,36,0
1044,7,7 20 28 38 44 45,12 17 20 26 28 36 +4,2,20 28,0
1044,8,17 22 31 39 42 43,12 17 20 26 28 36 +4,1,17,0
1044,9,2 10 15 25 30 35,12 17 20 26 28 36 +4,0,,0
1044,10,3 7 21 22 30 35,12 17 20 26 28 36 +4,0,,0
1045,1,5 17 19 33 34 38,6 14 15 19 21 41 +37,1,19,0
1045,2,8 10 21 25 28 35,6 14 15 19 21 41 +37,1,21,0
1045,3,3 7 21 23 26 29,6 14 15 19 21 41 +37,1,21,0
1045,4,3 9 14 22 24 31,6 14 15 19 21 41 +37,1,14,0
1045,5,9 26 34 37 40 42,6 14 15 19 21 41 +37,0,,0
1045,6,2 6 10 11 15 26,6 14 15 19 21 41 +37,2,6 15,0
1045,7,24 28 29 38 41 43,6 14 15 19 21 41 +37,1,41,0
1045,8,18 27 30 32 36 41,6 14 15 19 21 41 +37,1,41,0
1045,9,4 6 11 12 16 35,6 14 15 19 21 41 +37,1,6,0
1045,10,2 3 4 7 12 23,6 14 15 19 21 41 +37,0,,0
1046,1,3 18 25 26 43 45,7 16 25 29 35 36 +28,1,25,0
1046,2,5 27 29 36 40 45,7 16 25 29 35 36 +28,2,29 36,0
1046,3,6 15 29 37 39 45,7 16 25 29 35 36 +28,1,29,0
1046,4,6 30 31 36 41 45,7 16 25 29 35 36 +28,1,36,0
1046,5,4 9 12 22 24 38,7 16 25 29 35 36 +28,0,,0
1046,6,14 19 21 35 42 44,7 16 25 29 35 36 +28,1,35,0
1046,7,10 20 36 37 39 42,7 16 25 29 35 36 +28,1,36,0
1046,8,1 10 13 21 29 34,7 16 25 29 35 36 +28,1,29,0
1046,9,14 21 26 30 31 33,7 16 25 29 35 36 +28,0,,0
1046,10,1 3 11 29 34 37,7 16 25 29 35 36 +28,1,29,0
1047,1,14 17 24 27 29 30,2 20 33 40 42 44 +32,0,,0
1047,2,10 13 24 26 33 40,2 20 33 40 42 44 +32,2,33 40,0
1047,3,18 22 23 27 29 44,2 20 33 40 42 44 +32,1,44,0
1047,4,15 24 31 36 43 45,2 20 33 40 42 44 +32,0,,0
1047,5,11 17 22 23 30 37,2 20 33 40 42 44 +32,0,,0
1047,6,7 12 21 35 36 42,2 20 33 40 42 44 +32,1,42,0
1047,7,3 11 19 24 39 40,2 20 33 40 42 44 +32,1,40,0
1047,8,8 11 13 31 39 45,2 20 33 40 42 44 +32,0,,0
1047,9,10 11 12 24 36 40,2 20 33 40 42 44 +32,1,40,0
1047,10,1 15 17 19 39 43,2 20 33 40 42 44 +32,0,,0
1048,1,17 19 20 24 33 45,6 12 17 21 32 39 +30,1,17,0
1048,2,4 7 14 21 34 44,6 12 17 21 32 39 +30,1,21,0
1048,3,4 12 21 29 35 36,6 12 17 21 32 39 +30,2,12 21,0
1048,4,3 9 15 40 41 45,6 12 17 21 32 39 +30,0,,0
1048,5,12 20 21 27 28 41,6 12 17 21 32 39 +30,2,12 21,0
1048,6,2 3 6 13 19 26,6 12 17 21 32 39 +30,1,6,0
1048,7,9 11 12 21 24 30,6 12 17 21 32 39 +30,2,12 21,0
1048,8,17 18 19 22 26 34,6 12 17 21 32 39 +30,1,17,0
1048,9,9 18 24 30 41 42,6 12 17 21 32 39 +30,0,,0
1048,10,9 15 16 23 24 26,6 12 17 21 32 39 +30,0,,0
1049,1,6 9 14 21 22 28,3 5 13 20 21 37 +17,1,21,0
1049,2,8 11 25 27 34 40,3 5 13 20 21 37 +17,0,,0
1049,3,4 25 32 37 40 41,3 5 13 20 21 37 +17,1,37,0
1049,4,7 11 16 20 23 35,3 5 13 20 21 37 +17,1,20,0
1049,5,4 7 15 21 24 37,3 5 13 20 21 37 +17,2,21 37,0
1049,6,7 17 21 27 39 41,3 5 13 20 21 37 +17,1,21,0
1049,7,8 19 22 29 38 40,3 5 13 20 21 37 +17,0,,0
1049,8,4 8 26 29 31 34,3 5 13 20 21 37 +17,0,,0
1049,9,2 11 20 26 36 39,3 5 13 20 21 37 +17,1,20,0
1049,10,8 10 15 19 28 40,3 5 13 20 21 37 +17,0,,0
1050,1,2 10 13 17 32 35,6 12 31 35 38 43 +17,1,35,0
1050,2,3 14 19 26 41 42,6 12 31 35 38 43 +17,0,,0
1050,3,6 7 11 21 28 43,6 12 31 35 38 43 +17,2,6 43,0
1050,4,2 19 22 25 26 43,6 12 31 35 38 43 +17,1,43,0
1050,5,4 8 16 18 33 44,6 12 31 35 38 43 +17,0,,0
1050,6,8 13 17 18 41 42,6 12 31 35 38 43 +17,0,,0
1050,7,11 26 30 34 41 43,6 12 31 35 38 43 +17,1,43,0
1050,8,13 18 19 25 26 31,6 12 31 35 38 43 +17,1,31,0
1050,9,6 8 12 24 39 43,6 12 31 35 38 43 +17,3,6 12 43,5
1050,10,19 23 30 33 38 44,6 12 31 35 38 43 +17,1,38,0
1051,1,5 19 27 29 38 45,21 26 30 32 33 35 +44,0,,0
1051,2,8 28 38 42 43 44,21 26 30 32 33 35 +44,0,,0
1051,3,5 13 20 25 26 27,21 26 30 32 33 35 +44,1,26,0
1051,4,12 15 24 26 29 43,21 26 30 32 33 35 +44,1,26,0
1051,5,11 19 20 33 41 43,21 26 30 32 33 35 +44,1,33,0
1051,6,19 24 35 36 37 44,21 26 30 32 33 35 +44,1,35,0
1051,7,8 18 21 28 38 44,21 26 30 32 33 35 +44,1,21,0
1051,8,1 11 14 17 28 31,21 26 30 32 33 35 +44,0,,0
1051,9,10 17 22 33 40 44,21 26 30 32 33 35 +44,1,33,0
1051,10,5 8 10 16 19 28,21 26 30 32 33 35 +44,0,,0
1052,1,2 14 15 37 39 43,5 17 26 27 35 38 +1,0,,0
1052,2,6 9 12 24 25 39,5 17 26 27 35 38 +1,0,,0
1052,3,2 10 12 37 41 42,5 17 26 27 35 38 +1,0,,0
1052,4,3 4 14 22 25 32,5 17 26 27 35 38 +1,0,,0
1052,5,7 20 24 25 31 40,5 17 26 27 35 38 +1,0,,0
1052,6,1 9 16 19 22 26,5 17 26 27 35 38 +1,1,26,0
1052,7,8 18 29 31 39 42,5 17 26 27 35 38 +1,0,,0
1052,8,4 16 20 37 38 45,5 17 26 27 35 38 +1,1,38,0
1052,9,16 23 26 34 36 45,5 17 26 27 35 38 +1,1,26,0
1052,10,3 24 25 26 35 43,5 17 26 27 35 38 +1,2,26 35,0
1053,1,6 17 20 22 25 28,22 26 29 30 34 45 +15,1,22,0
1053,2,3 9 10 12 22 23,22 26 29 30 34 45 +15,1,22,0
1053,3,4 15 16 18 20 28,22 26 29 30 34 45 +15,0,,0
1053,4,15 16 23 24 27 43,22 26 29 30 34 45 +15,0,,0
1053,5,8 20 23 25 29 36,22 26 29 30 34 45 +15,1,29,0
1053,6,2 6 27 29 32 42,22 26 29 30 34 45 +15,1,29,0
1053,7,20 21 23 24 26 38,22 26 29 30 34 45 +15,1,26,0
1053,8,5 15 18 26 40 42,22 26 29 30 34 45 +15,1,26,0
1053,9,1 3 5 18 21 38,22 26 29 30 34 45 +15,0,,0
1053,10,4 12 15 29 34 37,22 26 29 30 34 45 +15,2,29 34,0
1054,1,1 8 28 37 38 42,14 19 27 28 30 45 +33,1,28,0
1054,2,12 18 25 30 40 42,14 19 27 28 30 45 +33,1,30,0
1054,3,8 11 12 15 29 30,14 19 27 28 30 45 +33,1,30,0
1054,4,8 13 14 29 35 44,14 19 27 28 30 45 +33,1,14,0
1054,5,3 12 16 18 40 41,14 19 27 28 30 45 +33,0,,0
1054,6,8 15 20 35 37 45,14 19 27 28 30 45 +33,1,45,0
1054,7,5 9 15 19 30 38,14 19 27 28 30 45 +33,2,19 30,0
1054,8,1 4 21 22 23 25,14 19 27 28 30 45 +33,0,,0
1054,9,8 9 19 21 33 35,14 19 27 28 30 45 +33,1,19,0
1054,10,10 16 28 29 38 40,14 19 27 28 30 45 +33,1,28,0
1055,1,12 20 24 28 31 42,4 7 12 14 22 33 +31,1,12,0
1055,2,5 12 16 28 37 40,4 7 12 14 22 33 +31,1,12,0
1055,3,4 15 26 27 30 31,4 7 12 14 22 33 +31,1,4,0
1055,4,5 6 20 25 27 43,4 7 12 14 22 33 +31,0,,0
1055,5,1 5 7 15 27 37,4 7 12 14 22 33 +31,1,7,0
1055,6,3 7 11 32 39 41,4 7 12 14 22 33 +31,1,7,0
1055,7,9 19 20 28 30 42,4 7 12 14 22 33 +31,0,,0
1055,8,4 22 27 33 35 40,4 7 12 14 22 33 +31,3,4 22 33,5
1055,9,8 15 18 34 42 43,4 7 12 14 22 33 +31,0,,0
1055,10,5 20 32 35 41 42,4 7 12 14 22 33 +31,0,,0
1056,1,11 15 19 39 41 44,13 20 24 32 36 45 +29,0,,0
1056,2,8 10 11 12 17 25,13 20 24 32 36 45 +29,0,,0
1056,3,11 16 33 34 38 43,13 20 24 32 36 45 +29,0,,0
1056,4,8 9 11 23 30 44,13 20 24 32 36 45 +29,0,,0
1056,5,12 18 23 28 38 39,13 20 24 32 36 45 +29,0,,0
1056,6,6 9 11 35 36 44,13 20 24 32 36 45 +29,1,36,0
1056,7,18 24 25 27 34 35,13 20 24 32 36 45 +29,1,24,0
1056,8,5 11 19 27 34 35,13 20 24 32 36 45 +29,0,,0
1056,9,19 22 28 36 42 43,13 20 24 32 36 45 +29,1,36,0
1056,10,2 19 27 29 31 38,13 20 24 32 36 45 +29,0,,0
1057,1,3 10 20 25 28 39,8 13 19 27 40 45 +12,0,,0
1057,2,9 10 14 31 34 36,8 13 19 27 40 45 +12,0,,0
1057,3,18 19 23 34 35 45,8 13 19 27 40 45 +12,2,19 45,0
1057,4,6 12 31 32 37 43,8 13 19 27 40 45 +12,0,,0
1057,5,2 17 19 20 34 44,8 13 19 27 40 45 +12,1,19,0
1057,6,7 27 31 38 39 45,8 13 19 27 40 45 +12,2,27 45,0
1057,7,3 19 36 37 38 41,8 13 19 27 40 45 +12,1,19,0
1057,8,2 11 12 29 36 37,8 13 19 27 40 45 +12,0,,0
1057,9,7 27 31 34 35 36,8 13 19 27 40 45 +12,1,27,0
1057,10,14 15 18 23 29 42,8 13 19 27 40 45 +12,0,,0
1058,1,28 35 40 41 44 45,11 23 25 30 32 40 +42,1,40,0
1058,2,3 10 13 36 37 45,11 23 25 30 32 40 +42,0,,0
1058,3,2 15 30 31 41 44,11 23 25 30 32 40 +42,1,30,0
1058,4,4 13 16 25 33 45,11 23 25 30 32 40 +42,1,25,0
1058,5,1 6 24 38 41 44,11 23 25 30 32 40 +42,0,,0
1058,6,5 8 35 38 42 44,11 23 25 30 32 40 +42,0,,0
1058,7,14 17 21 31 34 40,11 23 25 30 32 40 +42,1,40,0
1058,8,16 22 26 27 32 44,11 23 25 30 32 40 +42,1,32,0
1058,9,2 5 6 31 37 39,11 23 25 30 32 40 +42,0,,0
1058,10,9 11 33 40 41 44,11 23 25 30 32 40 +42,2,11 40,0
1059,1,15 16 31 40 43 45,7 10 22 25 34 40 +27,1,40,0
1059,2,1 3 6 10 17 24,7 10 22 25 34 40 +27,1,10,0
1059,3,7 13 15 19 20 32,7 10 22 25 34 40 +27,1,7,0
1059,4,2 4 10 22 23 24,7 10 22 25 34 40 +27,2,10 22,0
1059,5,3 10 13 16 18 42,7 10 22 25 34 40 +27,1,10,0
1059,6,3 4 5 11 16 43,7 10 22 25 34 40 +27,0,,0
1059,7,4 5 12 13 27 32,7 10 22 25 34 40 +27,0,,0
1059,8,14 16 30 32 36 37,7 10 22 25 34 40 +27,0,,0
1059,9,2 3 10 16 32 42,7 10 22 25 34 40 +27,1,10,0
1059,10,9 15 20 21 24 37,7 10 22 25 34 40 +27,0,,0
1060,1,15 19 30 31 32 44,3 10 24 33 38 45 +36,0,,0
1060,2,17 20 22 35 38 42,3 10 24 33 38 45 +36,1,38,0
1060,3,10 11 24 32 37 42,3 10 24 33 38 45 +36,2,10 24,0
1060,4,1 21 26 30 39 45,3 10 24 33 38 45 +36,1,45,0
1060,5,9 22 24 33 34 37,3 10 24 33 38 45 +36,2,24 33,0
1060,6,15 17 19 30 38 39,3 10 24 33 38 45 +36,1,38,0
1060,7,4 10 12 14 36 37,3 10 24 33 38 45 +36,1,10,0
1060,8,8 9 15 31 34 45,3 10 24 33 38 45 +36,1,45,0
1060,9,5 7 19 21 25 27,3 10 24 33 38 45 +36,0,,0
1060,10,6 9 13 36 38 39,3 10 24 33 38 45 +36,1,38,0
1061,1,7 16 18 21 30 43,4 24 27 35 37 45 +15,0,,0
1061,2,17 18 20 24 25 32,4 24 27 35 37 45 +15,1,24,0
1061,3,1 11 13 19 35 36,4 24 27 35 37 45 +15,1,35,0
1061,4,1 3 5 14 22 23,4 24 27 35 37 45 +15,0,,0
1061,5,9 10 15 37 40 45,4 24 27 35 37 45 +15,2,37 45,0
1061,6,13 15 18 24 26 43,4 24 27 35 37 45 +15,1,24,0
1061,7,7 18 28 33 34 45,4 24 27 35 37 45 +15,1,45,0
1061,8,10 12 18 20 29 38,4 24 27 35 37 45 +15,0,,0
1061,9,1 6 12 18 29 30,4 24 27 35 37 45 +15,0,,0
1061,10,9 27 29 30 41 44,4 24 27 35 37 45 +15,1,27,0
1062,1,5 7 38 43 44 45,20 31 32 40 41 45 +12,1,45,0
1062,2,11 27 28 36 37 42,20 31 32 40 41 45 +12,0,,0
1062,3,13 16 26 38 43 44,20 31 32 40 41 45 +12,0,,0
1062,4,9 11 26 31 33 45,20 31 32 40 41 45 +12,2,31 45,0
1062,5,1 2 5 7 25 29,20 31 32 40 41 45 +12,0,,0
1062,6,2 3 18 19 28 42,20 31 32 40 41 45 +12,0,,0
1062,7,5 11 20 21 28 45,20 31 32 40 41 45 +12,2,20 45,0
1062,8,18 19 20 22 24 43,20 31 32 40 41 45 +12,1,20,0
1062,9,3 13 18 20 25 38,20 31 32 40 41 45 +12,1,20,0
1062,10,10 16 21 24 26 42,20 31 32 40 41 45 +12,0,,0
1063,1,12 21 23 26 29 44,3 6 22 23 24 38 +30,1,23,0
1063,2,14 15 17 32 34 37,3 6 22 23 24 38 +30,0,,0
1063,3,3 13 21 26 27 30,3 6 22 23 24 38 +30,1,3,0
1063,4,1 8 12 15 31 32,3 6 22 23 24 38 +30,0,,0
1063,5,8 9 17 25 42 44,3 6 22 23 24 38 +30,0,,0
1063,6,1 11 17 19 25 33,3 6 22 23 24 38 +30,0,,0
1063,7,2 11 17 25 30 45,3 6 22 23 24 38 +30,0,,0
1063,8,4 5 6 23 27 36,3 6 22 23 24 38 +30,2,6 23,0
1063,9,8 17 26 33 37 45,3 6 22 23 24 38 +30,0,,0
1063,10,5 14 19 22 24 31,3 6 22 23 24 38 +30,2,22 24,0
1064,1,8 11 14 23 32 41,3 6 9 18 22 35 +14,0,,0
1064,2,3 6 17 32 36 42,3 6 9 18 22 35 +14,2,3 6,0
1064,3,1 5 28 32 40 41,3 6 9 18 22 35 +14,0,,0
1064,4,9 13 21 34 40 44,3 6 9 18 22 35 +14,1,9,0
1064,5,3 5 11 18 37 43,3 6 9 18 22 35 +14,2,3 18,0
1064,6,22 24 33 34 39 42,3 6 9 18 22 35 +14,1,22,0
1064,7,9 13 27 32 34 42,3 6 9 18 22 35 +14,1,9,0
1064,8,9 10 13 16 20 26,3 6 9 18 22 35 +14,1,9,0
1064,9,8 12 23 31 40 41,3 6 9 18 22 35 +14,0,,0
1064,10,7 11 12 31 36 45,3 6 9 18 22 35 +14,0,,0
1065,1,3 21 32 37 39 44,3 18 19 23 32 45 +24,2,3 32,0
1065,2,9 23 26 29 35 39,3 18 19 23 32 45 +24,1,23,0
1065,3,7 12 16 40 42 43,3 18 19 23 32 45 +24,0,,0
1065,4,2 7 11 24 34 38,3 18 19 23 32 45 +24,0,,0
1065,5,6 7 20 30 36 38,3 18 19 23 32 45 +24,0,,0
1065,6,1 11 23 27 33 43,3 18 19 23 32 45 +24,1,23,0
1065,7,3 25 29 40 43 44,3 18 19 23 32 45 +24,1,3,0
1065,8,1 10 19 24 39 43,3 18 19 23 32 45 +24,1,19,0
1065,9,1 4 14 23 36 38,3 18 19 23 32 45 +24,1,23,0
1065,10,1 6 14 16 18 45,3 18 19 23 32 45 +24,2,18 45,0
1066,1,4 14 17 24 27 29,6 11 16 19 21 32 +45,0,,0
1066,2,2 16 28 32 34 37,6 11 16 19 21 32 +45,2,16 32,0
1066,3,12 16 17 19 27 44,6 11 16 19 21 32 +45,2,16 19,0
1066,4,10 19 26 31 35 41,6 11 16 19 21 32 +45,1,19,0
1066,5,1 10 12 17 33 43,6 11 16 19 21 32 +45,0,,0
1066,6,6 13 14 18 28 37,6 11 16 19 21 32 +45,1,6,0
1066,7,2 7 11 12 16 44,6 11 16 19 21 32 +45,2,11 16,0
1066,8,6 11 12 35 40 43,6 11 16 19 21 32 +45,2,6 11,0
1066,9,2 16 19 36 40 41,6 11 16 19 21 32 +45,2,16 19,0
1066,10,3 15 26 27 33 42,6 11 16 19 21 32 +45,0,,0
1067,1,14 24 27 33 37 40,7 10 19 23 28 33 +18,1,33,0
1067,2,11 19 21 29 39 42,7 10 19 23 28 33 +18,1,19,0
1067,3,8 20 22 36 42 43,7 10 19 23 28 33 +18,0,,0
1067,4,2 3 7 20 33 42,7 10 19 23 28 33 +18,2,7 33,0
1067,5,8 19 22 23 33 36,7 10 19 23 28 33 +18,3,19 23 33,5
1067,6,9 10 14 39 43 44,7 10 19 23 28 33 +18,1,10,0
1067,7,6 9 20 28 33 45,7 10 19 23 28 33 +18,2,28 33,0
1067,8,17 22 31 33 39 44,7 10 19 23 28 33 +18,1,33,0
1067,9,2 6 14 27 35 42,7 10 19 23 28 33 +18,0,,0
1067,10,1 9 23 28 39 42,7 10 19 23 28 33 +18,2,23 28,0
1068,1,3 10 14 18 27 39,4 7 19 26 33 35 +3,0,,0
1068,2,1 4 5 11 12 37,4 7 19 26 33 35 +3,1,4,0
1068,3,1 2 6 26 42 45,4 7 19 26 33 35 +3,1,26,0
1068,4,5 11 23 35 37 43,4 7 19 26 33 35 +3,1,35,0
1068,5,14 17 20 25 32 39,4 7 19 26 33 35 +3,0,,0
1068,6,3 16 23 28 35 43,4 7 19 26 33 35 +3,1,35,0
1068,7,2 12 14 15 35 44,4 7 19 26 33 35 +3,1,35,0
1068,8,10 13 24 32 34 36,4 7 19 26 33 35 +3,0,,0
1068,9,1 3 4 5 15 42,4 7 19 26 33 35 +3,1,4,0
1068,10,8 9 11 26 28 40,4 7 19 26 33 35 +3,1,26,0
1069,1,14 21 34 37 38 45,1 10 18 22 28 31 +44,0,,0
1069,2,4 7 17 25 29 35,1 10 18 22 28 31 +44,0,,0
1069,3,5 14 15 25 27 39,1 10 18 22 28 31 +44,0,,0
1069,4,9 32 34 35 37 39,1 10 18 22 28 31 +44,0,,0
1069,5,6 12 17 24 33 45,1 10 18 22 28 31 +44,0,,0
1069,6,1 6 17 19 23 38,1 10 18 22 28 31 +44,1,1,0
1069,7,4 7 11 17 32 44,1 10 18 22 28 31 +44,0,,0
1069,8,2 5 20 21 32 45,1 10 18 22 28 31 +44,0,,0
1069,9,7 15 20 26 37 44,1 10 18 22 28 31 +44,0,,0
1069,10,2 9 10 13 26 42,1 10 18 22 28 31 +44,1,10,0
1070,1,4 6 12 13 30 40,3 6 14 22 30 41 +36,2,6 30,0
1070,2,4 6 16 29 30 32,3 6 14 22 30 41 +36,2,6 30,0
1070,3,9 19 26 31 38 39,3 6 14 22 30 41 +36,0,,0
1070,4,3 12 21 30 33 37,3 6 14 22 30 41 +36,2,3 30,0
1070,5,1 7 16 20 21 23,3 6 14 22 30 41 +36,0,,0
1070,6,1 15 25 28 33 38,3 6 14 22 30 41 +36,0,,0
1070,7,1 2 4 20 23 28,3 6 14 22 30 41 +36,0,,0
1070,8,3 4 12 13 21 27,3 6 14 22 30 41 +36,1,3,0
1070,9,1 14 17 24 36 41,3 6 14 22 30 41 +36,2,14 41,0
1070,10,2 11 13 17 36 41,3 6 14 22 30 41 +36,1,41,0
1071,1,8 9 14 15 39 41,1 2 11 21 30 35 +39,0,,0
1071,2,4 14 16 17 29 36,1 2 11 21 30 35 +39,0,,0
1071,3,6 12 15 36 37 40,1 2 11 21 30 35 +39,0,,0
1071,4,4 21 25 35 40 42,1 2 11 21 30 35 +39,2,21 35,0
1071,5,6 17 34 39 40 41,1 2 11 21 30 35 +39,0,,0
1071,6,2 5 6 9 13 14,1 2 11 21 30 35 +39,1,2,0
1071,7,6 7 17 20 25 27,1 2 11 21 30 35 +39,0,,0
1071,8,4 8 14 16 25 32,1 2 11 21 30 35 +39,0,,0
1071,9,1 10 16 19 38 40,1 2 11 21 30 35 +39,1,1,0
1071,10,6 9 14 24 30 34,1 2 11 21 30 35 +39,1,30,0
1072,1,22 28 34 37 38 45,16 18 20 23 32 43 +27,0,,0
1072,2,2 7 20 22 27 28,16 18 20 23 32 43 +27,1,20,0
1072,3,2 6 10 21 36 44,16 18 20 23 32 43 +27,0,,0
1072,4,7 8 17 20 27 43,16 18 20 23 32 43 +27,2,20 43,0
1072,5,25 29 35 39 40 44,16 18 20 23 32 43 +27,0,,0
1072,6,11 28 31 35 41 44,16 18 20 23 32 43 +27,0,,0
1072,7,9 25 34 35 41 45,16 18 20 23 32 43 +27,0,,0
1072,8,4 9 11 14 36 44,16 18 20 23 32 43 +27,0,,0
1072,9,12 13 17 32 37 40,16 18 20 23 32 43 +27,1,32,0
1072,10,3 4 11 13 20 37,16 18 20 23 32 43 +27,1,20,0
1073,1,10 26 31 32 34 38,6 18 28 30 32 38 +15,2,32 38,0
1073,2,13 15 20 31 43 45,6 18 28 30 32 38 +15,0,,0
1073,3,5 8 23 34 40 45,6 18 28 30 32 38 +15,0,,0
1073,4,1 2 3 10 14 42,6 18 28 30 32 38 +15,0,,0
1073,5,2 4 8 20 33 43,6 18 28 30 32 38 +15,0,,0
1073,6,4 14 15 20 32 44,6 18 28 30 32 38 +15,1,32,0
1073,7,4 6 20 21 28 43,6 18 28 30 32 38 +15,2,6 28,0
1073,8,7 8 25 28 29 44,6 18 28 30 32 38 +15,1,28,0
1073,9,8 16 33 38 40 44,6 18 28 30 32 38 +15,1,38,0
1073,10,1 4 6 16 24 37,6 18 28 30 32 38 +15,1,6,0
1074,1,1 4 7 10 21 26,1 6 20 27 28 41 +15,1,1,0
1074,2,2 17 20 23 26 35,1 6 20 27 28 41 +15,1,20,0
1074,3,7 15 17 20 28 39,1 6 20 27 28 41 +15,2,20 28,0
1074,4,1 11 28 31 39 44,1 6 20 27 28 41 +15,2,1 28,0
1074,5,8 17 20 33 41 45,1 6 20 27 28 41 +15,2,20 41,0
1074,6,12 14 15 16 29 40,1 6 20 27 28 41 +15,0,,0
1074,7,4 9 20 25 30 34,1 6 20 27 28 41 +15,1,20,0
1074,8,1 3 4 9 19 37,1 6 20 27 28 41 +15,1,1,0
1074,9,3 13 14 17 20 32,1 6 20 27 28 41 +15,1,20,0
1074,10,1 12 27 28 30 40,1 6 20 27 28 41 +15,3,1 27 28,5
1075,1,5 19 20 22 28 30,1 23 24 35 44 45 +10,0,,0
1075,2,14 18 24 29 37 39,1 23 24 35 44 45 +10,1,24,0
1075,3,5 6 20 24 29 34,1 23 24 35 44 45 +10,1,24,0
1075,4,1 5 21 26 30 42,1 23 24 35 44 45 +10,1,1,0
1075,5,1 19 31 36 41 45,1 23 24 35 44 45 +10,2,1 45,0
1075,6,6 9 15 31 44 45,1 23 24 35 44 45 +10,2,44 45,0
1075,7,8 9 10 12 16 44,1 23 24 35 44 45 +10,1,44,0
1075,8,4 7 25 30 32 36,1 23 24 35 44 45 +10,0,,0
1075,9,4 28 35 40 43 45,1 23 24 35 44 45 +10,2,35 45,0
1075,10,1 5 12 31 32 35,1 23 24 35 44 45 +10,2,1 35,0
1076,1,1 3 14 15 16 22,3 7 9 33 36 37 +10,1,3,0
1076,2,12 14 16 25 31 37,3 7 9 33 36 37 +10,1,37,0
1076,3,7 18 23 26 29 45,3 7 9 33 36 37 +10,1,7,0
1076,4,1 6 19 24 33 45,3 7 9 33 36 37 +10,1,33,0
1076,5,18 26 35 37 40 42,3 7 9 33 36 37 +10,1,37,0
1076,6,3 5 20 28 29 40,3 7 9 33 36 37 +10,1,3,0
1076,7,7 12 26 33 40 42,3 7 9 33 36 37 +10,2,7 33,0
1076,8,11 15 22 28 34 35,3 7 9 33 36 37 +10,0,,0
1076,9,2 12 15 16 25 39,3 7 9 33 36 37 +10,0,,0
1076,10,2 17 31 35 40 43,3 7 9 33 36 37 +10,0,,0
1077,1,17 20 24 25 26 33,4 8 17 30 40 43 +34,1,17,0
1077,2,16 17 20 27 38 43,4 8 17 30 40 43 +34,2,17 43,0
1077,3,2 11 14 22 25 34,4 8 17 30 40 43 +34,0,,0
1077,4,1 12 22 26 30 45,4 8 17 30 40 43 +34,1,30,0
1077,5,7 20 29 33 35 45,4 8 17 30 40 43 +34,0,,0
1077,6,8 12 22 28 35 40,4 8 17 30 40 43 +34,2,8 40,0
1077,7,11 16 30 33 43 45,4 8 17 30 40 43 +34,2,30 43,0
1077,8,15 17 34 40 41 43,4 8 17 30 40 43 +34,3,17 40 43,5
1077,9,14 15 17 27 34 45,4 8 17 30 40 43 +34,1,17,0
1077,10,2 11 17 25 27 30,4 8 17 30 40 43 +34,2,17 30,0
1078,1,1 8 10 20 26 38,6 10 11 14 36 38 +43,2,10 38,0
1078,2,8 11 26 27 32 34,6 10 11 14 36 38 +43,1,11,0
1078,3,9 13 24 26 33 38,6 10 11 14 36 38 +43,1,38,0
1078,4,9 13 24 38 39 43,6 10 11 14 36 38 +43,1,38,0
1078,5,1 11 29 33 34 42,6 10 11 14 36 38 +43,1,11,0
1078,6,1 7 11 34 38 43,6 10 11 14 36 38 +43,2,11 38,0
1078,7,7 12 18 23 30 33,6 10 11 14 36 38 +43,0,,0
1078,8,1 6 9 24 32 42,6 10 11 14 36 38 +43,1,6,0
1078,9,4 8 10 21 34 44,6 10 11 14 36 38 +43,1,10,0
1078,10,2 11 17 29 31 37,6 10 11 14 36 38 +43,1,11,0
1079,1,3 5 12 13 17 24,4 8 18 24 37 45 +6,1,24,0
1079,2,13 22 28 29 41 44,4 8 18 24 37 45 +6,0,,0
1079,3,2 4 25 30 33 41,4 8 18 24 37 45 +6,1,4,0
1079,4,3 6 20 37 38 39,4 8 18 24 37 45 +6,1,37,0
1079,5,6 10 12 30 33 44,4 8 18 24 37 45 +6,0,,0
1079,6,2 3 18 21 32 35,4 8 18 24 37 45 +6,1,18,0
1079,7,7 8 16 17 28 38,4 8 18 24 37 45 +6,1,8,0
1079,8,8 11 17 28 29 37,4 8 18 24 37 45 +6,2,8 37,0
1079,9,14 21 27 29 37 40,4 8 18 24 37 45 +6,1,37,0
1079,10,6 13 18 28 31 39,4 8 18 24 37 45 +6,1,18,0
1080,1,4 17 20 21 27 42,13 16 23 31 36 44 +38,0,,0
1080,2,1 6 11 17 30 41,13 16 23 31 36 44 +38,0,,0
1080,3,9 17 25 29 36 44,13 16 23 31 36 44 +38,2,36 44,0
1080,4,13 18 20 26 35 36,13 16 23 31 36 44 +38,2,13 36,0
1080,5,8 11 15 16 20 34,13 16 23 31 36 44 +38,1,16,0
1080,6,2 4 16 18 30 45,13 16 23 31 36 44 +38,1,16,0
1080,7,4 16 17 20 30 41,13 16 23 31 36 44 +38,1,16,0
1080,8,5 19 21 33 44 45,13 16 23 31 36 44 +38,1,44,0
